recordno,street,city,zip,state,email,birth_date,telno,ssn
731,MASKED,MASKED,95624,CA,henry@gmail.com,03/14/1986,240000,
732,MASKED,MASKED,95823,CA,henry@gmail.com,03/14/1986,240971,
733,MASKED,MASKED,95670,CA,henry@gmail.com,03/14/1986,242000,
734,MASKED,MASKED,95829,CA,henry@gmail.com,03/14/1986,243450,
735,MASKED,MASKED,95835,CA,henry@gmail.com,03/14/1986,243500,
736,MASKED,MASKED,95843,CA,henry@gmail.com,03/14/1986,246544,
737,MASKED,MASKED,95843,CA,henry@gmail.com,03/14/1986,246750,
738,MASKED,MASKED,95834,CA,henry@gmail.com,03/14/1986,247000,
739,MASKED,MASKED,95608,CA,henry@gmail.com,03/14/1986,247000,
740,MASKED,MASKED,95621,CA,henry@gmail.com,03/14/1986,249000,
741,MASKED,MASKED,95758,CA,henry@gmail.com,03/14/1986,249000,
742,MASKED,MASKED,95758,CA,henry@gmail.com,03/14/1986,250000,
743,MASKED,MASKED,95821,CA,henry@gmail.com,03/14/1986,250000,
744,MASKED,MASKED,95765,CA,henry@gmail.com,03/14/1986,250000,
745,MASKED,MASKED,95826,CA,henry@gmail.com,03/14/1986,252000,
746,MASKED,MASKED,95624,CA,henry@gmail.com,03/14/1986,255000,
747,MASKED,MASKED,95825,CA,henry@gmail.com,03/14/1986,255000,
748,MASKED,MASKED,95747,CA,henry@gmail.com,03/14/1986,255000,
749,MASKED,MASKED,95835,CA,henry@gmail.com,03/14/1986,257200,
750,MASKED,MASKED,95662,CA,henry@gmail.com,03/14/1986,260000,
751,MASKED,MASKED,95648,CA,henry@gmail.com,03/14/1986,260000,
752,MASKED,MASKED,95835,CA,henry@gmail.com,03/14/1986,263500,
753,MASKED,MASKED,95757,CA,henry@gmail.com,03/14/1986,266510,
754,MASKED,MASKED,95648,CA,henry@gmail.com,03/14/1986,267750,
755,MASKED,MASKED,95667,CA,henry@gmail.com,03/14/1986,270000,
756,MASKED,MASKED,95747,CA,henry@gmail.com,03/14/1986,271000,
757,MASKED,MASKED,95762,CA,henry@gmail.com,03/14/1986,272700,
758,MASKED,MASKED,95682,CA,,03/14/1986,275000,
759,MASKED,MASKED,95757,CA,henry@gmail.com,03/14/1986,275000,
760,MASKED,MASKED,95835,CA,henry@gmail.com,03/14/1986,276000,
761,MASKED,MASKED,95648,CA,henry@gmail.com,03/14/1986,276500,
762,MASKED,MASKED,95632,CA,henry@gmail.com,03/14/1986,278000,
763,MASKED,MASKED,95835,CA,henry@gmail.com,03/14/1986,279000,
764,MASKED,MASKED,95608,CA,henry@gmail.com,03/14/1986,280000,
765,MASKED,MASKED,95621,CA,henry@gmail.com,03/14/1986,280000,
766,MASKED,MASKED,95757,CA,henry@gmail.com,03/14/1986,285000,
767,MASKED,MASKED,95758,CA,henry@gmail.com,03/14/1986,288000,
768,MASKED,MASKED,95624,CA,henry@gmail.com,03/14/1986,289000,
769,MASKED,MASKED,95825,CA,henry@gmail.com,03/14/1986,290000,
770,MASKED,MASKED,95843,CA,henry@gmail.com,03/14/1986,290000,
771,MASKED,MASKED,95838,CA,henry@gmail.com,03/14/1986,293996,
772,MASKED,MASKED,95667,CA,henry@gmail.com,03/14/1986,294000,
773,MASKED,MASKED,95624,CA,henry@gmail.com,03/14/1986,294173,
774,MASKED,MASKED,95650,CA,henry@gmail.com,03/14/1986,295000,
775,MASKED,MASKED,95624,CA,henry@gmail.com,03/14/1986,298000,
776,MASKED,MASKED,95624,CA,henry@gmail.com,03/14/1986,298000,
777,MASKED,MASKED,95818,CA,henry@gmail.com,03/14/1986,299000,
778,MASKED,MASKED,95825,CA,henry@gmail.com,03/14/1986,300000,
779,MASKED,MASKED,95614,CA,henry@gmail.com,03/14/1986,300000,
780,MASKED,MASKED,95624,CA,henry@gmail.com,03/14/1986,300000,
781,MASKED,MASKED,95765,CA,henry@gmail.com,03/14/1986,300567,
782,MASKED,MASKED,95757,CA,henry@gmail.com,03/14/1986,303000,
783,MASKED,MASKED,95610,CA,henry@gmail.com,03/14/1986,305000,
784,MASKED,MASKED,95648,CA,henry@gmail.com,03/14/1986,306000,
785,MASKED,MASKED,95608,CA,henry@gmail.com,03/14/1986,310000,
786,MASKED,MASKED,95630,CA,henry@gmail.com,03/14/1986,310000,
787,MASKED,MASKED,95678,CA,henry@gmail.com,03/14/1986,310000,
788,MASKED,MASKED,95831,CA,henry@gmail.com,03/14/1986,311518,
789,MASKED,MASKED,95648,CA,henry@gmail.com,03/14/1986,312000,
790,MASKED,MASKED,95742,CA,henry@gmail.com,03/14/1986,313000,
791,MASKED,MASKED,95662,CA,henry@gmail.com,03/14/1986,315000,
792,MASKED,MASKED,95678,CA,henry@gmail.com,03/14/1986,315000,
793,MASKED,MASKED,95843,CA,henry@gmail.com,03/14/1986,315000,
794,MASKED,MASKED,95864,CA,henry@gmail.com,03/14/1986,315000,
795,MASKED,MASKED,95765,CA,henry@gmail.com,03/14/1986,315000,
796,MASKED,MASKED,95822,CA,henry@gmail.com,03/14/1986,320000,
797,MASKED,MASKED,95834,CA,henry@gmail.com,03/14/1986,322000,
798,MASKED,MASKED,95765,CA,henry@gmail.com,03/14/1986,325000,
799,MASKED,MASKED,95747,CA,henry@gmail.com,03/14/1986,325500,
800,MASKED,MASKED,95678,CA,henry@gmail.com,03/14/1986,326951,
801,MASKED,MASKED,95632,CA,henry@gmail.com,03/14/1986,328370,
802,MASKED,MASKED,95648,CA,henry@gmail.com,03/14/1986,330000,
803,MASKED,MASKED,95670,CA,henry@gmail.com,03/14/1986,330000,
804,MASKED,MASKED,95827,CA,henry@gmail.com,03/14/1986,331200,
805,MASKED,MASKED,95834,CA,henry@gmail.com,03/14/1986,332000,
806,MASKED,MASKED,95835,CA,henry@gmail.com,03/14/1986,334000,
807,MASKED,MASKED,95662,CA,henry@gmail.com,03/14/1986,335000,
808,MASKED,MASKED,95835,CA,henry@gmail.com,03/14/1986,341000,
809,MASKED,MASKED,95765,CA,henry@gmail.com,03/14/1986,346375,
810,MASKED,MASKED,95678,CA,henry@gmail.com,03/14/1986,347225,
811,MASKED,MASKED,95757,CA,henry@gmail.com,03/14/1986,349000,
812,MASKED,MASKED,95843,CA,henry@gmail.com,03/14/1986,350000,
813,MASKED,MASKED,95648,CA,henry@gmail.com,03/14/1986,350000,
814,MASKED,MASKED,95678,CA,henry@gmail.com,03/14/1986,350000,
815,MASKED,MASKED,95678,CA,corbett@hotmail.com,03/14/1986,350000,
816,MASKED,MASKED,95831,CA,henry@gmail.com,03/14/1986,351000,
817,MASKED,MASKED,95762,CA,henry@gmail.com,03/14/1986,356200,
818,MASKED,MASKED,95661,CA,henry@gmail.com,03/14/1986,360000,
819,MASKED,MASKED,95747,CA,henry@gmail.com,03/14/1986,367463,
820,MASKED,MASKED,95747,CA,henry@gmail.com,03/14/1986,375000,
821,MASKED,MASKED,95690,CA,henry@gmail.com,03/14/1986,380000,
822,MASKED,MASKED,95758,CA,henry@gmail.com,03/14/1986,380578,
823,MASKED,MASKED,95608,CA,henry@gmail.com,03/14/1986,386222,
824,MASKED,MASKED,95648,CA,henry@gmail.com,03/14/1986,389000,
825,MASKED,MASKED,95742,CA,henry@gmail.com,03/14/1986,390000,
826,MASKED,MASKED,95661,CA,henry@gmail.com,03/14/1986,395500,
827,MASKED,MASKED,95742,CA,henry@gmail.com,03/14/1986,396000,
828,MASKED,MASKED,95757,CA,henry@gmail.com,03/14/1986,397000,
829,MASKED,MASKED,95648,CA,henry@gmail.com,03/14/1986,400000,
830,MASKED,MASKED,95762,CA,henry@gmail.com,03/14/1986,400000,
831,MASKED,MASKED,95747,CA,henry@gmail.com,03/14/1986,412500,
832,MASKED,MASKED,95818,CA,henry@gmail.com,03/14/1986,413500,
833,MASKED,MASKED,95608,CA,henry@gmail.com,03/14/1986,415000,
834,MASKED,MASKED,95603,CA,henry@gmail.com,03/14/1986,420454,
835,MASKED,MASKED,95819,CA,henry@gmail.com,03/14/1986,425000,
836,MASKED,MASKED,95682,CA,henry@gmail.com,03/14/1986,425000,
837,MASKED,MASKED,95648,CA,henry@gmail.com,03/14/1986,433500,
838,MASKED,MASKED,95747,CA,henry@gmail.com,03/14/1986,438000,
839,MASKED,MASKED,95630,CA,henry@gmail.com,03/14/1986,441000,
840,MASKED,MASKED,95831,CA,henry@gmail.com,03/14/1986,445000,
841,MASKED,MASKED,95630,CA,henry@gmail.com,03/14/1986,446000,
842,MASKED,MASKED,95821,CA,henry@gmail.com,03/14/1986,450000,
843,MASKED,MASKED,95661,CA,henry@gmail.com,03/14/1986,455000,
844,MASKED,MASKED,95762,CA,henry@gmail.com,03/14/1986,460000,
845,MASKED,MASKED,95667,CA,henry@gmail.com,03/14/1986,475000,
846,MASKED,MASKED,95633,CA,henry@gmail.com,03/14/1986,490000,
847,MASKED,MASKED,95762,CA,henry@gmail.com,03/14/1986,493000,
848,MASKED,MASKED,95762,CA,henry@gmail.com,03/14/1986,508000,
849,MASKED,MASKED,95747,CA,henry@gmail.com,03/14/1986,511000,
850,MASKED,MASKED,95628,CA,henry@gmail.com,03/14/1986,525000,
851,MASKED,MASKED,95762,CA,henry@gmail.com,03/14/1986,533000,
852,MASKED,MASKED,95864,CA,henry@gmail.com,03/14/1986,545000,
853,MASKED,MASKED,95603,CA,henry@gmail.com,03/14/1986,560000,
854,MASKED,MASKED,95816,CA,henry@gmail.com,03/14/1986,575000,
855,MASKED,MASKED,95630,CA,henry@gmail.com,03/14/1986,575000,
856,MASKED,MASKED,95829,CA,henry@gmail.com,03/14/1986,598695,
857,MASKED,MASKED,95747,CA,henry@gmail.com,03/14/1986,600000,
858,MASKED,MASKED,95677,CA,henry@gmail.com,03/14/1986,600000,
859,MASKED,MASKED,95746,CA,henry@gmail.com,03/14/1986,600000,
860,MASKED,MASKED,95677,CA,henry@gmail.com,03/14/1986,600000,
861,MASKED,MASKED,95747,CA,henry@gmail.com,03/14/1986,610000,
862,MASKED,MASKED,95762,CA,henry@gmail.com,03/14/1986,622500,
863,MASKED,MASKED,95762,CA,henry@gmail.com,03/14/1986,680000,
864,MASKED,MASKED,95762,CA,henry@gmail.com,03/14/1986,879000,
865,MASKED,MASKED,95693,CA,henry@gmail.com,03/14/1986,884790,
866,MASKED,MASKED,95648,CA,henry@gmail.com,03/14/1986,1551,
867,MASKED,MASKED,95683,CA,henry@gmail.com,03/14/1986,2000,
868,MASKED,MASKED,95828,CA,henry@gmail.com,05/30/1990,56950,
869,MASKED,MASKED,95826,CA,corbett@hotmail.com,05/30/1990,60000,
870,MASKED,MASKED,95823,CA,henry@gmail.com,05/30/1990,61000,
871,MASKED,MASKED,95842,CA,corbett@hotmail.com,05/30/1990,62000,
872,MASKED,MASKED,95820,CA,henry@gmail.com,05/30/1990,68566,
873,MASKED,MASKED,95838,CA,henry@gmail.com,05/30/1990,70000,
874,MASKED,MASKED,95815,CA,henry@gmail.com,05/30/1990,80000,
875,MASKED,MASKED,95838,CA,henry@gmail.com,05/30/1990,85500,
876,MASKED,MASKED,95833,CA,corbett@hotmail.com,05/30/1990,92000,
877,MASKED,MASKED,95824,CA,henry@gmail.com,05/30/1990,93600,
878,MASKED,MASKED,95822,CA,henry@gmail.com,05/30/1990,95000,
879,MASKED,MASKED,95838,CA,henry@gmail.com,05/30/1990,97750,
880,MASKED,MASKED,95823,CA,henry@gmail.com,05/30/1990,104000,
881,MASKED,MASKED,95660,CA,henry@gmail.com,05/30/1990,105000,
882,MASKED,MASKED,95825,CA,corbett@hotmail.com,05/30/1990,107666,
883,MASKED,MASKED,95824,CA,henry@gmail.com,05/30/1990,109000,
884,MASKED,MASKED,95838,CA,henry@gmail.com,05/30/1990,110000,
885,MASKED,MASKED,95660,CA,henry@gmail.com,05/30/1990,110000,
886,MASKED,MASKED,95832,CA,henry@gmail.com,05/30/1990,112500,
887,MASKED,MASKED,95832,CA,henry@gmail.com,05/30/1990,114800,
888,MASKED,MASKED,95823,CA,henry@gmail.com,05/30/1990,116000,
889,MASKED,MASKED,95682,CA,corbett@hotmail.com,05/30/1990,119000,
890,MASKED,MASKED,95820,CA,henry@gmail.com,05/30/1990,121500,
891,MASKED,MASKED,95828,CA,henry@gmail.com,05/30/1990,122000,
892,MASKED,MASKED,95820,CA,henry@gmail.com,05/30/1990,123675,
893,MASKED,MASKED,95838,CA,henry@gmail.com,05/30/1990,126854,
894,MASKED,MASKED,95817,CA,henry@gmail.com,05/30/1990,127059,
895,MASKED,MASKED,95828,CA,henry@gmail.com,05/30/1990,128687,
896,MASKED,MASKED,95823,CA,henry@gmail.com,05/30/1990,129500,
897,MASKED,MASKED,95824,CA,henry@gmail.com,05/30/1990,130000,
898,MASKED,MASKED,95822,CA,henry@gmail.com,05/30/1990,131750,
899,MASKED,MASKED,95673,CA,henry@gmail.com,05/30/1990,132000,
900,MASKED,MASKED,95823,CA,henry@gmail.com,05/30/1990,134000,
901,MASKED,MASKED,95670,CA,henry@gmail.com,05/30/1990,134000,
902,MASKED,MASKED,95648,CA,corbett@hotmail.com,05/30/1990,138000,
903,MASKED,MASKED,95843,CA,henry@gmail.com,05/30/1990,142000,
904,MASKED,MASKED,95825,CA,henry@gmail.com,05/30/1990,143012,
905,MASKED,MASKED,95828,CA,henry@gmail.com,05/30/1990,145846,
906,MASKED,MASKED,95691,CA,henry@gmail.com,05/30/1990,147000,
907,MASKED,MASKED,95817,CA,henry@gmail.com,05/30/1990,148750,
908,MASKED,MASKED,95823,CA,henry@gmail.com,05/30/1990,150000,
909,MASKED,MASKED,95842,CA,corbett@hotmail.com,05/30/1990,150454,
910,MASKED,MASKED,95823,CA,henry@gmail.com,05/30/1990,151087,
911,MASKED,MASKED,95843,CA,henry@gmail.com,05/30/1990,157296,
912,MASKED,MASKED,95832,CA,henry@gmail.com,05/30/1990,157500,
913,MASKED,MASKED,95823,CA,henry@gmail.com,05/30/1990,160000,
914,MASKED,MASKED,95660,CA,henry@gmail.com,05/30/1990,160000,
915,MASKED,MASKED,95621,CA,henry@gmail.com,05/30/1990,161250,
916,MASKED,MASKED,95823,CA,henry@gmail.com,05/30/1990,164000,
917,MASKED,MASKED,95818,CA,henry@gmail.com,05/30/1990,165000,
918,MASKED,MASKED,95691,CA,henry@gmail.com,05/30/1990,165000,
919,MASKED,MASKED,95829,CA,henry@gmail.com,05/30/1990,165750,
920,MASKED,MASKED,95621,CA,henry@gmail.com,05/30/1990,166000,
921,MASKED,MASKED,95834,CA,henry@gmail.com,05/30/1990,169000,
922,MASKED,MASKED,95648,CA,henry@gmail.com,05/30/1990,170000,
923,MASKED,MASKED,95747,CA,corbett@hotmail.com,05/30/1990,170000,
924,MASKED,MASKED,95828,CA,steve@outlook.com,05/30/1990,170000,
925,MASKED,MASKED,95832,CA,henry@gmail.com,05/30/1990,170000,
926,MASKED,MASKED,95828,CA,henry@gmail.com,05/30/1990,170725,
927,MASKED,MASKED,95831,CA,henry@gmail.com,05/30/1990,171750,
928,MASKED,MASKED,95833,CA,henry@gmail.com,05/30/1990,172000,
929,MASKED,MASKED,95823,CA,henry@gmail.com,05/30/1990,173056,
930,MASKED,MASKED,95758,CA,henry@gmail.com,05/30/1990,174000,
931,MASKED,MASKED,95833,CA,henry@gmail.com,05/30/1990,174250,
932,MASKED,MASKED,95624,CA,henry@gmail.com,05/30/1990,176850,
933,MASKED,MASKED,95823,CA,henry@gmail.com,05/30/1990,179500,
934,MASKED,MASKED,95628,CA,henry@gmail.com,05/30/1990,185000,
935,MASKED,MASKED,95648,CA,corbett@hotmail.com,05/30/1990,188000,
936,MASKED,MASKED,95834,CA,henry@gmail.com,05/30/1990,188700,
937,MASKED,MASKED,95820,CA,henry@gmail.com,05/30/1990,189000,
938,MASKED,MASKED,95628,CA,henry@gmail.com,05/30/1990,189000,
939,MASKED,MASKED,95621,CA,henry@gmail.com,05/30/1990,189836,
940,MASKED,MASKED,95838,CA,henry@gmail.com,05/30/1990,190000,
941,MASKED,MASKED,95662,CA,henry@gmail.com,05/30/1990,191250,
942,MASKED,MASKED,95832,CA,henry@gmail.com,05/30/1990,191675,
943,MASKED,MASKED,95823,CA,henry@gmail.com,05/30/1990,195500,
944,MASKED,MASKED,95621,CA,henry@gmail.com,05/30/1990,198000,
945,MASKED,MASKED,95838,CA,henry@gmail.com,05/30/1990,200000,
946,MASKED,MASKED,95758,CA,henry@gmail.com,05/30/1990,200000,
947,MASKED,MASKED,95624,CA,henry@gmail.com,05/30/1990,200000,
948,MASKED,MASKED,95691,CA,henry@gmail.com,05/30/1990,200100,
949,MASKED,MASKED,95835,CA,henry@gmail.com,05/30/1990,201528,
950,MASKED,MASKED,95624,CA,henry@gmail.com,05/30/1990,204750,
951,MASKED,MASKED,95842,CA,henry@gmail.com,05/30/1990,205000,
952,MASKED,MASKED,95818,CA,henry@gmail.com,05/30/1990,205000,
953,MASKED,MASKED,95608,CA,henry@gmail.com,05/30/1990,205900,
954,MASKED,MASKED,95758,CA,henry@gmail.com,05/30/1990,207000,
955,MASKED,MASKED,95815,CA,henry@gmail.com,05/30/1990,207973,
956,MASKED,MASKED,95747,CA,henry@gmail.com,05/30/1990,208250,
957,MASKED,MASKED,95660,CA,henry@gmail.com,05/30/1990,208318,
958,MASKED,MASKED,95632,CA,henry@gmail.com,05/30/1990,209347,
959,MASKED,MASKED,95624,CA,henry@gmail.com,05/30/1990,211500,
960,MASKED,MASKED,95843,CA,henry@gmail.com,05/30/1990,212000,
961,MASKED,MASKED,95828,CA,henry@gmail.com,05/30/1990,213000,
962,MASKED,MASKED,95624,CA,henry@gmail.com,05/30/1990,216000,
963,MASKED,MASKED,95828,CA,henry@gmail.com,05/30/1990,216021,
964,MASKED,MASKED,95610,CA,henry@gmail.com,05/30/1990,219000,
965,MASKED,MASKED,95757,CA,henry@gmail.com,05/30/1990,219794,
966,MASKED,MASKED,95758,CA,henry@gmail.com,05/30/1990,220000,
967,MASKED,MASKED,95678,CA,corbett@hotmail.com,05/30/1990,220000,
968,MASKED,MASKED,95608,CA,henry@gmail.com,05/30/1990,220000,
969,MASKED,MASKED,95632,CA,henry@gmail.com,05/30/1990,220000,
970,MASKED,MASKED,95842,CA,henry@gmail.com,05/30/1990,223000,
971,MASKED,MASKED,95834,CA,henry@gmail.com,05/30/1990,224000,
972,MASKED,MASKED,95821,CA,henry@gmail.com,05/30/1990,224000,
973,MASKED,MASKED,95660,CA,henry@gmail.com,05/30/1990,224252,
974,MASKED,MASKED,95682,CA,henry@gmail.com,05/30/1990,224500,
975,MASKED,MASKED,95662,CA,henry@gmail.com,05/30/1990,225000,
976,MASKED,MASKED,95757,CA,henry@gmail.com,05/30/1990,228000,
977,MASKED,MASKED,95648,CA,henry@gmail.com,05/30/1990,229027,
978,MASKED,MASKED,95823,CA,henry@gmail.com,05/30/1990,229500,
979,MASKED,MASKED,95823,CA,henry@gmail.com,05/30/1990,230000,
980,MASKED,MASKED,95758,CA,henry@gmail.com,05/30/1990,230000,
981,MASKED,MASKED,95829,CA,henry@gmail.com,05/30/1990,232425,
982,MASKED,MASKED,95823,CA,henry@gmail.com,05/30/1990,234000,
983,MASKED,MASKED,95610,CA,henry@gmail.com,05/30/1990,235000,
984,MASKED,MASKED,95758,CA,henry@gmail.com,05/30/1990,235301,
985,MASKED,MASKED,95762,CA,henry@gmail.com,05/30/1990,235738,
