recordno,street,city,zip,state,email,birth_date,telno,ssn
557,28 CRYSTALWOOD CIR,LINCOLN,95648,CA,henry@gmail.com,09/19/1970,4897,
558,32 CRYSTALWOOD CIR,LINCOLN,95648,CA,henry@gmail.com,09/19/1970,4897,
559,36 CRYSTALWOOD CIR,LINCOLN,95648,CA,henry@gmail.com,09/19/1970,4897,
560,40 CRYSTALWOOD CIR,LINCOLN,95648,CA,henry@gmail.com,09/19/1970,4897,
561,44 CRYSTALWOOD CIR,LINCOLN,95648,CA,henry@gmail.com,09/19/1970,4897,
562,48 CRYSTALWOOD CIR,LINCOLN,95648,CA,henry@gmail.com,09/19/1970,4897,
563,52 CRYSTALWOOD CIR,LINCOLN,95648,CA,henry@gmail.com,09/19/1970,4897,
564,68 CRYSTALWOOD CIR,LINCOLN,95648,CA,henry@gmail.com,09/19/1970,4897,
565,72 CRYSTALWOOD CIR,LINCOLN,95648,CA,henry@gmail.com,09/19/1970,4897,
566,76 CRYSTALWOOD CIR,LINCOLN,95648,CA,henry@gmail.com,09/19/1970,4897,
567,80 CRYSTALWOOD CIR,LINCOLN,95648,CA,henry@gmail.com,09/19/1970,4897,
568,84 CRYSTALWOOD CIR,LINCOLN,95648,CA,henry@gmail.com,09/19/1970,4897,
569,88 CRYSTALWOOD CIR,LINCOLN,95648,CA,henry@gmail.com,09/19/1970,4897,
570,92 CRYSTALWOOD CIR,LINCOLN,95648,CA,henry@gmail.com,09/19/1970,4897,
571,96 CRYSTALWOOD CIR,LINCOLN,95648,CA,henry@gmail.com,09/19/1970,4897,
572,100 CRYSTALWOOD CIR,LINCOLN,95648,CA,henry@gmail.com,09/19/1970,4897,
573,434 1ST ST,LINCOLN,95648,CA,henry@gmail.com,09/19/1970,4897,
574,3 E ST,LINCOLN,95648,CA,henry@gmail.com,09/19/1970,4897,
575,11 E ST,LINCOLN,95648,CA,henry@gmail.com,09/19/1970,4897,
576,19 E ST,LINCOLN,95648,CA,henry@gmail.com,09/19/1970,4897,
577,27 E ST,LINCOLN,95648,CA,henry@gmail.com,09/19/1970,4897,
578,35 E ST,LINCOLN,95648,CA,henry@gmail.com,09/19/1970,4897,
579,43 E ST,LINCOLN,95648,CA,henry@gmail.com,09/19/1970,4897,
580,51 E ST,LINCOLN,95648,CA,henry@gmail.com,09/19/1970,4897,
581,59 E ST,LINCOLN,95648,CA,henry@gmail.com,09/19/1970,4897,
582,75 E ST,LINCOLN,95648,CA,henry@gmail.com,09/19/1970,4897,
583,63 CRYSTALWOOD CIR,LINCOLN,95648,CA,henry@gmail.com,09/19/1970,4897,
584,398 1ST ST,LINCOLN,95648,CA,henry@gmail.com,09/19/1970,4897,
585,386 1ST ST,LINCOLN,95648,CA,henry@gmail.com,09/19/1970,4897,
586,374 1ST ST,LINCOLN,95648,CA,henry@gmail.com,09/19/1970,4897,
587,116 CRYSTALWOOD WAY,LINCOLN,95648,CA,henry@gmail.com,09/19/1970,4897,
588,108 CRYSTALWOOD WAY,LINCOLN,95648,CA,henry@gmail.com,09/19/1970,4897,
589,100 CRYSTALWOOD WAY,LINCOLN,95648,CA,henry@gmail.com,09/19/1970,4897,
590,55 CRYSTALWOOD CIR,LINCOLN,95648,CA,henry@gmail.com,09/19/1970,4897,
591,51 CRYSTALWOOD CIR,LINCOLN,95648,CA,henry@gmail.com,09/19/1970,4897,
592,47 CRYSTALWOOD CIR,LINCOLN,95648,CA,henry@gmail.com,09/19/1970,4897,
593,43 CRYSTALWOOD CIR,LINCOLN,95648,CA,henry@gmail.com,09/19/1970,4897,
594,39 CRYSTALWOOD CIR,LINCOLN,95648,CA,henry@gmail.com,09/19/1970,4897,
595,35 CRYSTALWOOD CIR,LINCOLN,95648,CA,henry@gmail.com,09/19/1970,4897,
596,31 CRYSTALWOOD CIR,LINCOLN,95648,CA,henry@gmail.com,09/19/1970,4897,
597,27 CRYSTALWOOD CIR,LINCOLN,95648,CA,henry@gmail.com,09/19/1970,4897,
598,23 CRYSTALWOOD CIR,LINCOLN,95648,CA,henry@gmail.com,09/19/1970,4897,
599,19 CRYSTALWOOD CIR,LINCOLN,95648,CA,henry@gmail.com,09/19/1970,4897,
600,15 CRYSTALWOOD CIR,LINCOLN,95648,CA,henry@gmail.com,09/19/1970,4897,
601,7 CRYSTALWOOD CIR,LINCOLN,95648,CA,henry@gmail.com,09/19/1970,4897,
602,7 CRYSTALWOOD CIR,LINCOLN,95648,CA,henry@gmail.com,09/19/1970,4897,
603,3 CRYSTALWOOD CIR,LINCOLN,95648,CA,henry@gmail.com,09/19/1970,4897,
604,8208 WOODYARD WAY,CITRUS HEIGHTS,95621,CA,henry@gmail.com,03/14/1986,30000,
605,113 RINETTI WAY,RIO LINDA,95673,CA,henry@gmail.com,03/14/1986,30000,
606,15 LOORZ CT,SACRAMENTO,95823,CA,henry@gmail.com,03/14/1986,55422,
607,5805 DOTMAR WAY,NORTH HIGHLANDS,95660,CA,henry@gmail.com,03/14/1986,63000,
608,2332 CAMBRIDGE ST,SACRAMENTO,95815,CA,henry@gmail.com,03/14/1986,65000,
609,3812 BELDEN ST,SACRAMENTO,95838,CA,henry@gmail.com,03/14/1986,65000,
610,3348 40TH ST,SACRAMENTO,95817,CA,henry@gmail.com,03/14/1986,65000,
611,127 QUASAR CIR,SACRAMENTO,95822,CA,henry@gmail.com,03/14/1986,66500,
612,3812 CYPRESS ST,SACRAMENTO,95838,CA,henry@gmail.com,03/14/1986,71000,
613,5821 64TH ST,SACRAMENTO,95824,CA,henry@gmail.com,03/14/1986,75000,
614,8248 CENTER PKWY,SACRAMENTO,95823,CA,corbett@hotmail.com,03/14/1986,77000,
615,1171 SONOMA AVE,SACRAMENTO,95815,CA,henry@gmail.com,03/14/1986,85000,
616,4250 ARDWELL WAY,SACRAMENTO,95823,CA,henry@gmail.com,03/14/1986,95625,
617,3104 CLAY ST,SACRAMENTO,95815,CA,henry@gmail.com,03/14/1986,96140,
618,6063 LAND PARK DR,SACRAMENTO,95822,CA,corbett@hotmail.com,03/14/1986,104250,
619,4738 OAKHOLLOW DR,SACRAMENTO,95842,CA,henry@gmail.com,03/14/1986,105000,
620,1401 STERLING ST,SACRAMENTO,95822,CA,henry@gmail.com,03/14/1986,108000,
621,3715 DIDCOT CIR,SACRAMENTO,95838,CA,henry@gmail.com,03/14/1986,109000,
622,2426 RASHAWN DR,RANCHO CORDOVA,95670,CA,henry@gmail.com,03/14/1986,115000,
623,4800 WESTLAKE PKWY Unit 410,SACRAMENTO,95835,CA,corbett@hotmail.com,03/14/1986,115000,
624,3409 VIRGO ST,SACRAMENTO,95827,CA,henry@gmail.com,03/14/1986,115500,
625,1110 PINEDALE AVE,SACRAMENTO,95838,CA,henry@gmail.com,03/14/1986,115620,
626,2361 LA LOMA DR,RANCHO CORDOVA,95670,CA,henry@gmail.com,03/14/1986,116000,
627,1455 64TH AVE,SACRAMENTO,95822,CA,henry@gmail.com,03/14/1986,122000,
628,7328 SPRINGMAN ST,SACRAMENTO,95822,CA,henry@gmail.com,03/14/1986,122500,
629,119 SAINT MARIE CIR,SACRAMENTO,95823,CA,henry@gmail.com,03/14/1986,123000,
630,12 COSTA BRASE CT,SACRAMENTO,95838,CA,henry@gmail.com,03/14/1986,124000,
631,6813 SCOTER WAY,SACRAMENTO,95842,CA,henry@gmail.com,03/14/1986,124000,
632,6548 GRAYLOCK LN,NORTH HIGHLANDS,95660,CA,henry@gmail.com,03/14/1986,124413,
633,1630 GLIDDEN AVE,SACRAMENTO,95822,CA,henry@gmail.com,03/14/1986,125000,
634,7825 DALEWOODS WAY,SACRAMENTO,95828,CA,henry@gmail.com,03/14/1986,130000,
635,4073 TRESLER AVE,NORTH HIGHLANDS,95660,CA,henry@gmail.com,03/14/1986,131750,
636,4288 DYMIC WAY,SACRAMENTO,95838,CA,henry@gmail.com,03/14/1986,137721,
637,1158 SAN IGNACIO WAY,SACRAMENTO,95833,CA,henry@gmail.com,03/14/1986,137760,
638,4904 J PKWY,SACRAMENTO,95823,CA,henry@gmail.com,03/14/1986,138000,
639,2931 HOWE AVE,SACRAMENTO,95821,CA,henry@gmail.com,03/14/1986,140000,
640,5531 JANSEN DR,SACRAMENTO,95824,CA,henry@gmail.com,03/14/1986,145000,
641,7836 ORCHARD WOODS CIR,SACRAMENTO,95828,CA,henry@gmail.com,03/14/1986,145000,
642,4055 DEERBROOK DR,SACRAMENTO,95823,CA,henry@gmail.com,03/14/1986,150000,
643,9937 BURLINE ST,SACRAMENTO,95827,CA,henry@gmail.com,03/14/1986,150000,
644,6948 MIRADOR WAY,SACRAMENTO,95828,CA,henry@gmail.com,03/14/1986,151000,
645,4909 RUGER CT,SACRAMENTO,95842,CA,henry@gmail.com,03/14/1986,155000,
646,7204 KERSTEN ST,CITRUS HEIGHTS,95621,CA,henry@gmail.com,03/14/1986,155800,
647,3150 ROSEMONT DR,SACRAMENTO,95826,CA,henry@gmail.com,03/14/1986,156142,
648,8200 STEINBECK WAY,SACRAMENTO,95828,CA,henry@gmail.com,03/14/1986,158000,
649,8198 STEVENSON AVE,SACRAMENTO,95828,CA,steve@outlook.com,03/14/1986,159900,
650,6824 OLIVE TREE WAY,CITRUS HEIGHTS,95610,CA,henry@gmail.com,03/14/1986,160000,
651,3536 SUN MAIDEN WAY,ANTELOPE,95843,CA,henry@gmail.com,03/14/1986,161500,
652,4517 OLYMPIAD WAY,SACRAMENTO,95826,CA,henry@gmail.com,03/14/1986,161600,
653,925 COBDEN CT,GALT,95632,CA,henry@gmail.com,03/14/1986,162000,
654,8225 SCOTTSDALE DR,SACRAMENTO,95828,CA,henry@gmail.com,03/14/1986,165000,
655,8758 LEMAS RD,SACRAMENTO,95828,CA,henry@gmail.com,03/14/1986,165000,
656,6121 ALPINESPRING WAY,ELK GROVE,95758,CA,henry@gmail.com,03/14/1986,167293,
657,5937 YORK GLEN WAY,SACRAMENTO,95842,CA,henry@gmail.com,03/14/1986,168000,
658,6417 SUNNYFIELD WAY,SACRAMENTO,95823,CA,henry@gmail.com,03/14/1986,168000,
659,4008 GREY LIVERY WAY,ANTELOPE,95843,CA,henry@gmail.com,03/14/1986,168750,
660,8920 ROSETTA CIR,SACRAMENTO,95826,CA,henry@gmail.com,03/14/1986,168750,
661,8300 LICHEN DR,CITRUS HEIGHTS,95621,CA,henry@gmail.com,03/14/1986,170000,
662,8884 AMBERJACK WAY,SACRAMENTO,95828,CA,henry@gmail.com,03/14/1986,170250,
663,4480 VALLEY HI DR,SACRAMENTO,95823,CA,henry@gmail.com,03/14/1986,173000,
664,2250 FOREBAY RD,POLLOCK PINES,95726,CA,henry@gmail.com,03/14/1986,175000,
665,3529 FABERGE WAY,SACRAMENTO,95826,CA,henry@gmail.com,03/14/1986,176095,
666,1792 DAWNELLE WAY,SACRAMENTO,95835,CA,henry@gmail.com,03/14/1986,176250,
667,7800 TABARE CT,CITRUS HEIGHTS,95621,CA,henry@gmail.com,03/14/1986,178000,
668,8531 HERMITAGE WAY,SACRAMENTO,95823,CA,henry@gmail.com,03/14/1986,179000,
669,2421 BERRYWOOD DR,RANCHO CORDOVA,95670,CA,henry@gmail.com,03/14/1986,180000,
670,1005 MORENO WAY,SACRAMENTO,95838,CA,henry@gmail.com,03/14/1986,180000,
671,1675 VERNON ST Unit 24,ROSEVILLE,95678,CA,henry@gmail.com,03/14/1986,180000,
672,24 WINDCHIME CT,SACRAMENTO,95823,CA,henry@gmail.com,03/14/1986,181000,
673,540 HARLING CT,RIO LINDA,95673,CA,henry@gmail.com,03/14/1986,182000,
674,1207 CRESCENDO DR,ROSEVILLE,95678,CA,henry@gmail.com,03/14/1986,182587,
675,7577 EDDYLEE WAY,SACRAMENTO,95822,CA,henry@gmail.com,03/14/1986,185074,
676,8369 FOPPIANO WAY,SACRAMENTO,95829,CA,henry@gmail.com,03/14/1986,185833,
677,8817 SAWTELLE WAY,SACRAMENTO,95826,CA,henry@gmail.com,03/14/1986,186785,
678,1910 BONAVISTA WAY,SACRAMENTO,95832,CA,henry@gmail.com,03/14/1986,187000,
679,8 TIDE CT,SACRAMENTO,95833,CA,henry@gmail.com,03/14/1986,188335,
680,8952 ROCKY CREEK CT,ELK GROVE,95758,CA,henry@gmail.com,03/14/1986,190000,
681,435 EXCHANGE ST,SACRAMENTO,95838,CA,henry@gmail.com,03/14/1986,190000,
682,10105 MONTE VALLO CT,SACRAMENTO,95827,CA,henry@gmail.com,03/14/1986,190000,
683,3930 ANNABELLE AVE,ROSEVILLE,95661,CA,henry@gmail.com,03/14/1986,190000,
684,4854 TANGERINE AVE,SACRAMENTO,95823,CA,henry@gmail.com,03/14/1986,191250,
685,2909 SHAWN WAY,RANCHO CORDOVA,95670,CA,henry@gmail.com,03/14/1986,193000,
686,4290 BLACKFORD WAY,SACRAMENTO,95823,CA,henry@gmail.com,03/14/1986,193500,
687,5890 TT TRAK,FORESTHILL,95631,CA,henry@gmail.com,03/14/1986,194818,
688,7015 WOODSIDE DR,SACRAMENTO,95842,CA,henry@gmail.com,03/14/1986,195000,
689,6019 CHESHIRE WAY,CITRUS HEIGHTS,95610,CA,henry@gmail.com,03/14/1986,195000,
690,3330 VILLAGE CT,CAMERON PARK,95682,CA,henry@gmail.com,03/14/1986,195000,
691,2561 VERNA WAY,SACRAMENTO,95821,CA,henry@gmail.com,03/14/1986,195000,
692,3522 22ND AVE,SACRAMENTO,95820,CA,henry@gmail.com,03/14/1986,198000,
693,2880 CANDIDO DR,SACRAMENTO,95833,CA,henry@gmail.com,03/14/1986,199900,
694,6908 PIN OAK CT,FAIR OAKS,95628,CA,henry@gmail.com,03/14/1986,200000,
695,5733 ANGELINA AVE,CARMICHAEL,95608,CA,henry@gmail.com,03/14/1986,201000,
696,7849 BONNY DOWNS WAY,ELK GROVE,95758,CA,henry@gmail.com,03/14/1986,204918,
697,8716 LONGSPUR WAY,ANTELOPE,95843,CA,henry@gmail.com,03/14/1986,205000,
698,6320 EL DORADO ST,EL DORADO,95623,CA,henry@gmail.com,03/14/1986,205000,
699,2328 DOROTHY JUNE WAY,SACRAMENTO,95838,CA,henry@gmail.com,03/14/1986,205878,
700,1986 DANVERS WAY,SACRAMENTO,95832,CA,henry@gmail.com,03/14/1986,207000,
701,7901 GAZELLE TRAIL WAY,ANTELOPE,95843,CA,henry@gmail.com,03/14/1986,207744,
702,6080 BRIDGECROSS DR,SACRAMENTO,95835,CA,henry@gmail.com,03/14/1986,209000,
703,20 GROTH CIR,SACRAMENTO,95834,CA,henry@gmail.com,03/14/1986,210000,
704,1900 DANBROOK DR,SACRAMENTO,95835,CA,corbett@hotmail.com,03/14/1986,210944,
705,140 VENTO CT,ROSEVILLE,95678,CA,corbett@hotmail.com,03/14/1986,212500,
706,8442 KEUSMAN ST,ELK GROVE,95758,CA,henry@gmail.com,03/14/1986,213750,
707,9552 SUNLIGHT LN,ELK GROVE,95758,CA,henry@gmail.com,03/14/1986,215000,
708,2733 YUMA CT,CAMERON PARK,95682,CA,henry@gmail.com,03/14/1986,215000,
709,1407 TIFFANY CIR,ROSEVILLE,95661,CA,henry@gmail.com,03/14/1986,215000,
710,636 CRESTVIEW DR,DIAMOND SPRINGS,95619,CA,henry@gmail.com,03/14/1986,216033,
711,1528 HESKET WAY,SACRAMENTO,95825,CA,henry@gmail.com,03/14/1986,220000,
712,2327 32ND ST,SACRAMENTO,95817,CA,henry@gmail.com,03/14/1986,220000,
713,1833 2ND AVE,SACRAMENTO,95818,CA,henry@gmail.com,03/14/1986,220000,
714,7252 CARRIAGE DR,CITRUS HEIGHTS,95621,CA,henry@gmail.com,03/14/1986,220000,
715,9815 PASO FINO WAY,ELK GROVE,95757,CA,henry@gmail.com,03/14/1986,220000,
716,5532 ENGLE RD,CARMICHAEL,95608,CA,henry@gmail.com,03/14/1986,220702,
717,1139 CLINTON RD,SACRAMENTO,95825,CA,steve@outlook.com,03/14/1986,221250,
718,9176 SAGE GLEN WAY,ELK GROVE,95758,CA,henry@gmail.com,03/14/1986,222000,
719,9967 HATHERTON WAY,ELK GROVE,95757,CA,henry@gmail.com,03/14/1986,222500,
720,9264 BOULDER RIVER WAY,ELK GROVE,95624,CA,henry@gmail.com,03/14/1986,222750,
721,320 GROTH CIR,SACRAMENTO,95834,CA,henry@gmail.com,03/14/1986,225000,
722,137 GUNNISON AVE,SACRAMENTO,95838,CA,henry@gmail.com,03/14/1986,225000,
723,8209 RIVALLO WAY,SACRAMENTO,95829,CA,henry@gmail.com,03/14/1986,228750,
724,8637 PERIWINKLE CIR,ELK GROVE,95624,CA,henry@gmail.com,03/14/1986,229000,
725,3425 MEADOW WAY,ROCKLIN,95677,CA,henry@gmail.com,03/14/1986,230095,
726,107 JARVIS CIR,SACRAMENTO,95834,CA,henry@gmail.com,03/14/1986,232500,
727,2319 THORES ST,RANCHO CORDOVA,95670,CA,henry@gmail.com,03/14/1986,233000,
728,8935 MOUNTAIN HOME CT,ELK GROVE,95624,CA,henry@gmail.com,03/14/1986,233500,
729,2566 SERENATA WAY,SACRAMENTO,95835,CA,henry@gmail.com,03/14/1986,239000,
730,4085 COUNTRY DR,ANTELOPE,95843,CA,henry@gmail.com,03/14/1986,240000,
731,9297 TROUT WAY,ELK GROVE,95624,CA,henry@gmail.com,03/14/1986,240000,
732,7 ARCHIBALD CT,SACRAMENTO,95823,CA,henry@gmail.com,03/14/1986,240971,
733,11130 EEL RIVER CT,RANCHO CORDOVA,95670,CA,henry@gmail.com,03/14/1986,242000,
734,8323 REDBANK WAY,SACRAMENTO,95829,CA,henry@gmail.com,03/14/1986,243450,
735,16 BRONCO CREEK CT,SACRAMENTO,95835,CA,henry@gmail.com,03/14/1986,243500,
736,8316 NORTHAM DR,ANTELOPE,95843,CA,henry@gmail.com,03/14/1986,246544,
737,4240 WINJE DR,ANTELOPE,95843,CA,henry@gmail.com,03/14/1986,246750,
738,3569 SODA WAY,SACRAMENTO,95834,CA,henry@gmail.com,03/14/1986,247000,
739,5118 ROBANDER ST,CARMICHAEL,95608,CA,henry@gmail.com,03/14/1986,247000,
740,5976 KYLENCH CT,CITRUS HEIGHTS,95621,CA,henry@gmail.com,03/14/1986,249000,
741,9247 DELAIR WAY,ELK GROVE,95758,CA,henry@gmail.com,03/14/1986,249000,
742,9054 DESCENDANT DR,ELK GROVE,95758,CA,henry@gmail.com,03/14/1986,250000,
743,3450 WHITNOR CT,SACRAMENTO,95821,CA,henry@gmail.com,03/14/1986,250000,
744,6288 LONETREE BLVD,ROCKLIN,95765,CA,henry@gmail.com,03/14/1986,250000,
745,9355 MATADOR WAY,SACRAMENTO,95826,CA,henry@gmail.com,03/14/1986,252000,
746,8671 SUMMER SUN WAY,ELK GROVE,95624,CA,henry@gmail.com,03/14/1986,255000,
747,1890 GENEVA PL,SACRAMENTO,95825,CA,henry@gmail.com,03/14/1986,255000,
748,1813 AVENIDA MARTINA,ROSEVILLE,95747,CA,henry@gmail.com,03/14/1986,255000,
749,191 BARNHART CIR,SACRAMENTO,95835,CA,henry@gmail.com,03/14/1986,257200,
750,6221 GREEN TOP WAY,ORANGEVALE,95662,CA,henry@gmail.com,03/14/1986,260000,
751,2298 PRIMROSE LN,LINCOLN,95648,CA,henry@gmail.com,03/14/1986,260000,
752,5635 LOS PUEBLOS WAY,SACRAMENTO,95835,CA,henry@gmail.com,03/14/1986,263500,
753,10165 LOFTON WAY,ELK GROVE,95757,CA,henry@gmail.com,03/14/1986,266510,
754,1251 GREEN RAVINE DR,LINCOLN,95648,CA,henry@gmail.com,03/14/1986,267750,
755,6001 SHOO FLY RD,PLACERVILLE,95667,CA,henry@gmail.com,03/14/1986,270000,
756,3040 PARKHAM DR,ROSEVILLE,95747,CA,henry@gmail.com,03/14/1986,271000,
757,2674 TAM O SHANTER DR,EL DORADO HILLS,95762,CA,henry@gmail.com,03/14/1986,272700,
758,6007 MARYBELLE LN,SHINGLE SPRINGS,95682,CA,,03/14/1986,275000,
759,9949 NESTLING CIR,ELK GROVE,95757,CA,henry@gmail.com,03/14/1986,275000,
760,2915 HOLDREGE WAY,SACRAMENTO,95835,CA,henry@gmail.com,03/14/1986,276000,
761,2678 BRIARTON DR,LINCOLN,95648,CA,henry@gmail.com,03/14/1986,276500,
762,294 SPARROW DR,GALT,95632,CA,henry@gmail.com,03/14/1986,278000,
763,2987 DIORITE WAY,SACRAMENTO,95835,CA,henry@gmail.com,03/14/1986,279000,
764,6326 APPIAN WAY,CARMICHAEL,95608,CA,henry@gmail.com,03/14/1986,280000,
765,6905 COBALT WAY,CITRUS HEIGHTS,95621,CA,henry@gmail.com,03/14/1986,280000,
766,8986 HAFLINGER WAY,ELK GROVE,95757,CA,henry@gmail.com,03/14/1986,285000,
767,2916 BABSON DR,ELK GROVE,95758,CA,henry@gmail.com,03/14/1986,288000,
768,10133 NEBBIOLO CT,ELK GROVE,95624,CA,henry@gmail.com,03/14/1986,289000,
769,1103 COMMONS DR,SACRAMENTO,95825,CA,henry@gmail.com,03/14/1986,290000,
770,4636 TEAL BAY CT,ANTELOPE,95843,CA,henry@gmail.com,03/14/1986,290000,
771,1524 YOUNGS AVE,SACRAMENTO,95838,CA,henry@gmail.com,03/14/1986,293996,
772,865 CONRAD CT,PLACERVILLE,95667,CA,henry@gmail.com,03/14/1986,294000,
773,8463 TERRACOTTA CT,ELK GROVE,95624,CA,henry@gmail.com,03/14/1986,294173,
774,5747 KING RD,LOOMIS,95650,CA,henry@gmail.com,03/14/1986,295000,
775,8253 KEEGAN WAY,ELK GROVE,95624,CA,henry@gmail.com,03/14/1986,298000,
776,9204 TROUT WAY,ELK GROVE,95624,CA,henry@gmail.com,03/14/1986,298000,
777,1828 2ND AVE,SACRAMENTO,95818,CA,henry@gmail.com,03/14/1986,299000,
778,1113 COMMONS DR,SACRAMENTO,95825,CA,henry@gmail.com,03/14/1986,300000,
779,2341 BIG STRIKE TRL,COOL,95614,CA,henry@gmail.com,03/14/1986,300000,
780,9452 RED SPRUCE WAY,ELK GROVE,95624,CA,henry@gmail.com,03/14/1986,300000,
781,5776 TERRACE DR,ROCKLIN,95765,CA,henry@gmail.com,03/14/1986,300567,
782,5908 MCLEAN DR,ELK GROVE,95757,CA,henry@gmail.com,03/14/1986,303000,
783,8215 PEREGRINE WAY,CITRUS HEIGHTS,95610,CA,henry@gmail.com,03/14/1986,305000,
784,1104 HILLSDALE LN,LINCOLN,95648,CA,henry@gmail.com,03/14/1986,306000,
785,2949 PANAMA AVE,CARMICHAEL,95608,CA,henry@gmail.com,03/14/1986,310000,
786,1356 HARTLEY WAY,FOLSOM,95630,CA,henry@gmail.com,03/14/1986,310000,
787,633 HANISCH DR,ROSEVILLE,95678,CA,henry@gmail.com,03/14/1986,310000,
788,63 ANGEL ISLAND CIR,SACRAMENTO,95831,CA,henry@gmail.com,03/14/1986,311518,
789,1571 WILD OAK LN,LINCOLN,95648,CA,henry@gmail.com,03/14/1986,312000,
790,5222 COPPER SUNSET WAY,RANCHO CORDOVA,95742,CA,henry@gmail.com,03/14/1986,313000,
791,5601 SPINDRIFT LN,ORANGEVALE,95662,CA,henry@gmail.com,03/14/1986,315000,
792,652 FIFTEEN MILE DR,ROSEVILLE,95678,CA,henry@gmail.com,03/14/1986,315000,
793,7921 DOE TRAIL WAY,ANTELOPE,95843,CA,henry@gmail.com,03/14/1986,315000,
794,4204 LUSK DR,SACRAMENTO,95864,CA,henry@gmail.com,03/14/1986,315000,
795,5321 DELTA DR,ROCKLIN,95765,CA,henry@gmail.com,03/14/1986,315000,
796,5608 ROSEDALE WAY,SACRAMENTO,95822,CA,henry@gmail.com,03/14/1986,320000,
797,3372 BERETANIA WAY,SACRAMENTO,95834,CA,henry@gmail.com,03/14/1986,322000,
798,2422 STEFANIE DR,ROCKLIN,95765,CA,henry@gmail.com,03/14/1986,325000,
799,3232 PARKHAM DR,ROSEVILLE,95747,CA,henry@gmail.com,03/14/1986,325500,
800,448 ELMWOOD CT,ROSEVILLE,95678,CA,henry@gmail.com,03/14/1986,326951,
801,1214 DAWNWOOD DR,GALT,95632,CA,henry@gmail.com,03/14/1986,328370,
802,1440 EMERALD LN,LINCOLN,95648,CA,henry@gmail.com,03/14/1986,330000,
803,3349 CORVINA DR,RANCHO CORDOVA,95670,CA,henry@gmail.com,03/14/1986,330000,
804,10254 JULIANA WAY,SACRAMENTO,95827,CA,henry@gmail.com,03/14/1986,331200,
805,149 OPUS CIR,SACRAMENTO,95834,CA,henry@gmail.com,03/14/1986,332000,
806,580 REGENCY PARK CIR,SACRAMENTO,95835,CA,henry@gmail.com,03/14/1986,334000,
807,5544 CAMAS CT,ORANGEVALE,95662,CA,henry@gmail.com,03/14/1986,335000,
808,5102 ARCHCREST WAY,SACRAMENTO,95835,CA,henry@gmail.com,03/14/1986,341000,
809,5725 BALFOR RD,ROCKLIN,95765,CA,henry@gmail.com,03/14/1986,346375,
810,7697 ROSEHALL DR,ROSEVILLE,95678,CA,henry@gmail.com,03/14/1986,347225,
811,4821 HUTSON WAY,ELK GROVE,95757,CA,henry@gmail.com,03/14/1986,349000,
812,4509 WINJE DR,ANTELOPE,95843,CA,henry@gmail.com,03/14/1986,350000,
813,1965 LAURELHURST LN,LINCOLN,95648,CA,henry@gmail.com,03/14/1986,350000,
814,6709 ROSE BRIDGE DR,ROSEVILLE,95678,CA,henry@gmail.com,03/14/1986,350000,
815,281 SPYGLASS HL,ROSEVILLE,95678,CA,corbett@hotmail.com,03/14/1986,350000,
816,7709 RIVER VILLAGE DR,SACRAMENTO,95831,CA,henry@gmail.com,03/14/1986,351000,
817,4165 BRISBANE CIR,EL DORADO HILLS,95762,CA,henry@gmail.com,03/14/1986,356200,
818,506 BEDFORD CT,ROSEVILLE,95661,CA,henry@gmail.com,03/14/1986,360000,
819,9048 PINTO CANYON WAY,ROSEVILLE,95747,CA,henry@gmail.com,03/14/1986,367463,
820,2274 IVY BRIDGE DR,ROSEVILLE,95747,CA,henry@gmail.com,03/14/1986,375000,
821,14004 WALNUT AVE,WALNUT GROVE,95690,CA,henry@gmail.com,03/14/1986,380000,
822,6905 FRANKFORT CT,ELK GROVE,95758,CA,henry@gmail.com,03/14/1986,380578,
823,3621 WINTUN DR,CARMICHAEL,95608,CA,henry@gmail.com,03/14/1986,386222,
824,201 KIRKLAND CT,LINCOLN,95648,CA,henry@gmail.com,03/14/1986,389000,
825,12075 APPLESBURY CT,RANCHO CORDOVA,95742,CA,henry@gmail.com,03/14/1986,390000,
826,1975 SIDESADDLE WAY,ROSEVILLE,95661,CA,henry@gmail.com,03/14/1986,395500,
827,5420 ALMOND FALLS WAY,RANCHO CORDOVA,95742,CA,henry@gmail.com,03/14/1986,396000,
828,9677 PILLITERI CT,ELK GROVE,95757,CA,henry@gmail.com,03/14/1986,397000,
829,1515 EL CAMINO VERDE DR,LINCOLN,95648,CA,henry@gmail.com,03/14/1986,400000,
830,556 PLATT CIR,EL DORADO HILLS,95762,CA,henry@gmail.com,03/14/1986,400000,
831,1792 DIAMOND WOODS CIR,ROSEVILLE,95747,CA,henry@gmail.com,03/14/1986,412500,
832,1124 PERKINS WAY,SACRAMENTO,95818,CA,henry@gmail.com,03/14/1986,413500,
833,4748 SALEM WAY,CARMICHAEL,95608,CA,henry@gmail.com,03/14/1986,415000,
834,1484 RADCLIFFE WAY,AUBURN,95603,CA,henry@gmail.com,03/14/1986,420454,
835,51 AIKEN WAY,SACRAMENTO,95819,CA,henry@gmail.com,03/14/1986,425000,
836,2818 KNOLLWOOD DR,CAMERON PARK,95682,CA,henry@gmail.com,03/14/1986,425000,
837,1536 STONEY CROSS LN,LINCOLN,95648,CA,henry@gmail.com,03/14/1986,433500,
838,509 CASTILLIAN CT,ROSEVILLE,95747,CA,henry@gmail.com,03/14/1986,438000,
